CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST0708,Female,0,No,Yes,16,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No,Two year,No,Mailed check,87.42,1398.72,No
CUST0709,Female,0,Yes,No,42,Yes,No,No,Yes,No,No,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer,60.14,2525.88,Yes
CUST0710,Female,1,Yes,No,40,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Electronic check,76.15,3046.0,No
CUST0711,Male,0,No,Yes,41,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No internet service,Month-to-month,Yes,Credit card,83.7,3431.7,No
CUST0712,Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,Yes,No,No,No,No internet service,One year,No,Bank transfer,117.25,5745.25,Yes
CUST0713,Male,0,Yes,No,39,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,Yes,One year,No,Electronic check,26.83,1046.37,No
CUST0714,Female,0,No,Yes,38,Yes,No,No,No,Yes,No internet service,No internet service,No,Yes,Month-to-month,No,Bank transfer,61.79,2348.02,No
CUST0715,Female,0,Yes,No,22,Yes,Yes,No,No,No,No internet service,No,Yes,No,One year,No,Electronic check,44.59,980.98,No
CUST0716,Female,0,No,Yes,51,Yes,Yes,No,No,Yes,No,Yes,Yes,No internet service,Two year,No,Electronic check,67.67,3451.17,Yes
CUST0717,Male,0,No,No,46,Yes,No,DSL,No internet service,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Credit card,112.05,5154.3,No
CUST0718,Female,0,No,No,62,Yes,No phone service,No,Yes,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Electronic check,92.4,5728.8,No
CUST0719,Female,0,No,No,68,Yes,Yes,DSL,No internet service,No,Yes,No,No internet service,Yes,Month-to-month,No,Mailed check,86.19,5860.92,No
CUST0720,Female,0,No,No,42,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,No internet service,One year,Yes,Credit card,64.12,2693.04,No
CUST0721,Female,1,Yes,Yes,47,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No,One year,Yes,Mailed check,87.11,4094.17,Yes
CUST0722,Male,0,Yes,Yes,33,Yes,No phone service,DSL,No internet service,Yes,No,No,No,No,Two year,No,Bank transfer,23.24,766.92,No
CUST0723,Female,0,No,No,39,Yes,No,No,Yes,No,No internet service,Yes,No,No internet service,Two year,No,Bank transfer,78.62,3066.18,Yes
CUST0724,Male,1,No,No,60,Yes,No,DSL,No internet service,No internet service,No internet service,No,Yes,No internet service,Month-to-month,No,Electronic check,75.38,4522.8,No
CUST0725,Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Electronic check,54.66,2678.34,No
CUST0726,Male,0,No,Yes,66,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,Yes,One year,Yes,Mailed check,40.15,2649.9,No
CUST0727,Male,0,No,Yes,61,Yes,No phone service,DSL,No internet service,No internet service,Yes,Yes,No internet service,Yes,Two year,No,Mailed check,100.76,6146.36,No
CUST0728,Male,0,No,Yes,57,No,No phone service,No,Yes,No,Yes,No internet service,No internet service,No internet service,One year,Yes,Mailed check,25.39,1447.23,No
CUST0729,Male,1,Yes,Yes,32,Yes,No,No,Yes,No,No,Yes,No internet service,No,Two year,No,Bank transfer,26.97,863.04,Yes
CUST0730,Female,0,Yes,Yes,15,Yes,Yes,DSL,No,No,No,Yes,No internet service,No,One year,No,Mailed check,64.05,960.75,No
CUST0731,Male,1,No,No,47,Yes,No phone service,DSL,No internet service,No,Yes,Yes,Yes,No,One year,No,Credit card,45.26,2127.22,No
CUST0732,Male,0,No,Yes,9,Yes,No phone service,No,No internet service,No,No internet service,No,No,Yes,Two year,Yes,Credit card,94.55,850.95,No
CUST0733,Male,0,Yes,Yes,37,Yes,No phone service,Fiber optic,No internet service,No,Yes,No internet service,No,Yes,Two year,No,Bank transfer,83.42,3086.54,Yes
CUST0734,Female,0,Yes,No,18,Yes,No,DSL,No,No,No internet service,No,No internet service,No,One year,No,Mailed check,97.25,1750.5,No
CUST0735,Female,0,No,Yes,35,Yes,Yes,No,Yes,No,No internet service,No,No,No,Month-to-month,Yes,Mailed check,52.47,1836.45,No
CUST0736,Male,0,No,Yes,58,Yes,No phone service,No,No,No,No,Yes,No,No internet service,Two year,No,Electronic check,94.05,5454.9,No
CUST0737,Female,1,Yes,Yes,62,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No,No internet service,One year,Yes,Credit card,106.23,6586.26,Yes
CUST0738,Male,0,Yes,Yes,45,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No,Two year,No,Bank transfer,54.53,2453.85,No
CUST0739,Male,1,Yes,Yes,2,Yes,No phone service,Fiber optic,Yes,No,No internet service,No internet service,Yes,No,Two year,Yes,Mailed check,53.99,107.98,Yes
CUST0740,Female,0,No,No,64,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Two year,Yes,Electronic check,110.0,7040.0,No
CUST0741,Male,1,Yes,Yes,7,No,Yes,Fiber optic,Yes,No internet service,Yes,No,No,No,Two year,Yes,Bank transfer,24.98,174.86,Yes
CUST0742,Female,0,No,No,50,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No internet service,Two year,No,Bank transfer,55.02,2751.0,No
CUST0743,Female,0,Yes,No,72,Yes,No,No,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card,31.87,2294.64,No
CUST0744,Male,1,Yes,Yes,5,Yes,No phone service,DSL,No internet service,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.9,114.5,No
CUST0745,Male,0,Yes,No,38,Yes,No,DSL,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer,31.29,1189.02,No
CUST0746,Female,0,Yes,Yes,59,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,63.12,3724.08,No
CUST0747,Male,0,No,No,27,Yes,No phone service,DSL,No,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,No,Electronic check,88.7,2394.9,No
CUST0748,Male,0,No,No,53,Yes,No,DSL,No,No internet service,Yes,No internet service,No,No,Month-to-month,No,Bank transfer,48.93,2593.29,No
CUST0749,Male,1,Yes,Yes,36,Yes,No phone service,Fiber optic,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,104.97,3778.92,Yes
CUST0750,Female,0,No,Yes,8,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer,63.76,510.08,No
CUST0751,Female,0,Yes,Yes,55,No,Yes,No,Yes,No internet service,No,No internet service,No internet service,Yes,Two year,No,Electronic check,116.82,6425.1,No
CUST0752,Male,0,Yes,Yes,58,Yes,No,DSL,Yes,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer,115.42,6694.36,Yes
CUST0753,Female,0,Yes,Yes,1,Yes,No phone service,No,No internet service,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer,97.33,97.33,Yes
CUST0754,Female,0,Yes,No,60,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Bank transfer,113.24,6794.4,No
CUST0755,Female,0,No,No,57,Yes,No phone service,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,90.71,5170.47,Yes
CUST0756,Female,0,Yes,No,59,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Bank transfer,109.56,6464.04,No
CUST0757,Female,0,Yes,No,39,Yes,Yes,DSL,No,No,Yes,No internet service,Yes,Yes,Two year,No,Credit card,43.65,1702.35,No
CUST0758,Male,0,No,No,35,No,No,DSL,No,No,No internet service,No internet service,Yes,No,Two year,Yes,Bank transfer,54.54,1908.9,No
CUST0759,Male,0,Yes,No,36,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,Yes,No,One year,No,Mailed check,95.29,3430.44,Yes
CUST0760,Male,0,Yes,No,17,Yes,Yes,No,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,62.46,1061.82,No
CUST0761,Female,0,Yes,Yes,62,Yes,Yes,No,No,No,Yes,No,No,Yes,Two year,Yes,Credit card,103.73,6431.26,No
CUST0762,Female,0,No,Yes,21,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No internet service,Two year,Yes,Bank transfer,107.76,2262.96,No
CUST0763,Male,0,Yes,No,10,Yes,No phone service,No,No internet service,No,No internet service,No internet service,Yes,No internet service,Two year,Yes,Mailed check,49.97,499.7,Yes
CUST0764,Female,0,No,No,57,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No,No,No internet service,One year,No,Bank transfer,102.35,5833.95,No
CUST0765,Male,0,Yes,Yes,56,Yes,No,No,Yes,No internet service,Yes,No internet service,No,No,Month-to-month,Yes,Mailed check,35.43,1984.08,No
CUST0766,Male,0,Yes,Yes,3,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,53.42,160.26,No
CUST0767,Male,0,No,Yes,6,Yes,No,No,No internet service,No internet service,Yes,No internet service,No internet service,No,Two year,Yes,Electronic check,71.8,430.8,No
CUST0768,Female,0,Yes,Yes,60,Yes,No phone service,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Credit card,42.64,2558.4,Yes
CUST0769,Female,0,Yes,No,53,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Credit card,77.93,4130.29,No
CUST0770,Male,0,No,Yes,67,Yes,Yes,Fiber optic,No,No,No,No internet service,No,Yes,Month-to-month,No,Bank transfer,77.87,5217.29,No
CUST0771,Male,0,No,No,0,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card,40.69,0.0,No
CUST0772,Male,1,No,No,54,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer,99.56,5376.24,No
CUST0773,Male,0,No,No,2,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,No,Month-to-month,No,Electronic check,83.16,166.32,No
CUST0774,Female,0,No,Yes,37,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,One year,Yes,Electronic check,51.78,1915.86,No
CUST0775,Female,0,Yes,Yes,0,Yes,No phone service,DSL,No,Yes,No,No,Yes,No,Two year,No,Mailed check,43.22,0.0,Yes
CUST0776,Male,0,No,No,37,Yes,No,DSL,No internet service,No internet service,No,No internet service,No,No,Two year,No,Bank transfer,107.88,3991.56,Yes
CUST0777,Male,0,Yes,No,28,Yes,No phone service,No,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,103.57,2899.96,No
CUST0778,Female,1,Yes,No,4,Yes,No,DSL,Yes,No internet service,Yes,No internet service,No internet service,Yes,One year,Yes,Electronic check,42.98,171.92,No
CUST0779,Female,0,Yes,Yes,20,No,No,No,No,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer,23.56,471.2,No
CUST0780,Male,0,No,No,70,Yes,No,DSL,No,No,Yes,No internet service,Yes,No internet service,One year,Yes,Mailed check,100.45,7031.5,No
CUST0781,Male,0,No,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No,No,Yes,Two year,Yes,Mailed check,81.55,5382.3,Yes
CUST0782,Male,0,Yes,No,46,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,30.09,1384.14,No
CUST0783,Female,0,No,No,34,Yes,Yes,DSL,No internet service,No internet service,No,Yes,No internet service,No internet service,One year,No,Mailed check,78.74,2677.16,No
CUST0784,Female,0,No,No,67,Yes,Yes,No,No,No,No internet service,No internet service,Yes,Yes,Month-to-month,No,Electronic check,65.22,4369.74,No
CUST0785,Female,0,No,Yes,68,Yes,No,Fiber optic,No,Yes,No,Yes,No internet service,No,Month-to-month,No,Bank transfer,97.46,6627.28,No
CUST0786,Male,0,No,Yes,0,Yes,No phone service,Fiber optic,Yes,No internet service,No,No,No internet service,No internet service,Month-to-month,No,Bank transfer,40.91,0.0,No
CUST0787,Male,0,Yes,No,67,Yes,No phone service,DSL,No,No internet service,No internet service,No,No,Yes,Month-to-month,No,Electronic check,65.32,4376.44,No
CUST0788,Female,0,Yes,Yes,11,Yes,No phone service,No,Yes,No,No,No internet service,Yes,No internet service,One year,No,Electronic check,35.62,391.82,No
CUST0789,Female,0,No,No,59,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,No,No internet service,Two year,No,Electronic check,115.75,6829.25,Yes
CUST0790,Male,0,Yes,Yes,26,Yes,No phone service,No,No internet service,Yes,No,No internet service,No internet service,Yes,Two year,Yes,Credit card,97.87,2544.62,No
CUST0791,Female,0,No,Yes,55,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,No internet service,One year,No,Bank transfer,93.67,5151.85,No
CUST0792,Female,0,No,Yes,22,Yes,No phone service,No,Yes,No internet service,No internet service,No,No,No internet service,Two year,Yes,Bank transfer,89.02,1958.44,No
CUST0793,Male,0,Yes,No,24,No,No,DSL,No,No,No internet service,Yes,No,No internet service,Month-to-month,Yes,Bank transfer,62.33,1495.92,No
CUST0794,Female,0,Yes,Yes,20,Yes,No phone service,No,No internet service,No,No,Yes,No,No,Month-to-month,No,Mailed check,112.33,2246.6,No
CUST0795,Male,0,Yes,Yes,60,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,No,Month-to-month,No,Electronic check,27.29,1637.4,No
CUST0796,Male,0,No,No,62,Yes,No,DSL,No,No internet service,No,No internet service,No,No internet service,One year,Yes,Electronic check,100.33,6220.46,Yes
CUST0797,Male,0,Yes,No,51,Yes,No phone service,No,No internet service,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,41.52,2117.52,Yes
CUST0798,Male,0,No,No,24,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No internet service,Month-to-month,No,Credit card,52.4,1257.6,No
CUST0799,Male,0,Yes,No,54,Yes,No,DSL,No,Yes,No,No internet service,Yes,No internet service,One year,Yes,Bank transfer,71.94,3884.76,No
CUST0800,Male,0,Yes,Yes,45,Yes,No,No,No internet service,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,98.27,4422.15,Yes
CUST0801,Male,0,No,Yes,31,Yes,No phone service,Fiber optic,No,No,No internet service,Yes,No internet service,No,Month-to-month,Yes,Credit card,103.85,3219.35,No
CUST0802,Female,1,No,Yes,54,Yes,No,No,No,Yes,No,No internet service,Yes,No,Two year,Yes,Electronic check,78.37,4231.98,No
CUST0803,Male,0,No,Yes,4,Yes,No phone service,No,No,Yes,Yes,No internet service,Yes,No internet service,One year,No,Mailed check,60.3,241.2,No
CUST0804,Male,0,No,Yes,35,Yes,Yes,DSL,No,No internet service,No,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer,114.65,4012.75,No
CUST0805,Female,0,No,No,48,Yes,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,44.65,2143.2,Yes
CUST0806,Female,1,No,Yes,57,No,Yes,Fiber optic,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,100.31,5717.67,No
CUST0807,Female,0,No,Yes,38,Yes,No phone service,DSL,Yes,No internet service,No,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer,81.2,3085.6,No
CUST0808,Male,0,No,Yes,60,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No,Two year,No,Credit card,57.69,3461.4,No
CUST0809,Female,0,Yes,No,8,Yes,No phone service,No,Yes,No,No internet service,Yes,No internet service,No,Two year,No,Bank transfer,20.14,161.12,No
CUST0810,Male,0,No,No,5,No,No,No,Yes,No,Yes,Yes,No,No,Two year,Yes,Bank transfer,64.66,323.3,Yes
CUST0811,Male,0,No,Yes,34,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No,Two year,Yes,Mailed check,47.67,1620.78,No
CUST0812,Male,1,Yes,No,38,Yes,No phone service,No,No,Yes,Yes,No,No internet service,No,One year,Yes,Bank transfer,30.43,1156.34,No
CUST0813,Male,0,No,No,21,Yes,No,DSL,No,No,No internet service,No,No internet service,Yes,Month-to-month,No,Credit card,27.52,577.92,No
CUST0814,Female,0,Yes,No,40,Yes,Yes,No,No internet service,No,No,No internet service,No,Yes,Two year,Yes,Bank transfer,54.76,2190.4,No
CUST0815,Female,0,Yes,No,4,Yes,Yes,DSL,No internet service,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Credit card,81.48,325.92,No
CUST0816,Male,0,No,No,41,Yes,No phone service,Fiber optic,No internet service,No,Yes,Yes,No internet service,No,One year,Yes,Bank transfer,103.75,4253.75,No
CUST0817,Male,0,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,38.36,2531.76,No
CUST0818,Male,0,No,No,29,Yes,No,No,Yes,Yes,No internet service,Yes,No internet service,No,Month-to-month,Yes,Mailed check,62.46,1811.34,No
CUST0819,Female,0,Yes,Yes,56,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Two year,No,Electronic check,59.2,3315.2,No
CUST0820,Male,0,Yes,Yes,72,Yes,Yes,DSL,No,Yes,Yes,No,No internet service,No,Two year,No,Mailed check,71.34,5136.48,No
CUST0821,Male,0,Yes,No,28,Yes,No,DSL,No internet service,No,Yes,No,No internet service,Yes,One year,No,Credit card,100.96,2826.88,No
CUST0822,Female,0,No,Yes,36,Yes,Yes,No,No internet service,No internet service,Yes,Yes,No internet service,No,Month-to-month,Yes,Mailed check,75.36,2712.96,Yes
CUST0823,Female,1,No,Yes,12,Yes,Yes,No,No internet service,No internet service,Yes,No,Yes,No internet service,Two year,No,Bank transfer,104.67,1256.04,No
CUST0824,Male,0,Yes,No,31,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer,71.86,2227.66,No
CUST0825,Female,1,Yes,Yes,45,Yes,Yes,Fiber optic,No internet service,No,No,Yes,Yes,No internet service,Two year,No,Electronic check,80.38,3617.1,No
CUST0826,Female,0,No,No,22,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,Yes,One year,No,Mailed check,63.74,1402.28,No
CUST0827,Male,0,No,No,44,Yes,Yes,No,No,No internet service,No,No,No,No,Month-to-month,Yes,Credit card,102.31,4501.64,No
CUST0828,Female,0,Yes,No,16,Yes,No,No,Yes,No,No,No internet service,Yes,No,Two year,Yes,Credit card,112.38,1798.08,Yes
CUST0829,Male,0,Yes,Yes,65,Yes,Yes,No,No,No,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer,83.91,5454.15,No
CUST0830,Female,0,No,Yes,5,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Credit card,102.08,510.4,No
CUST0831,Male,0,No,Yes,17,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,25.9,440.3,No
CUST0832,Male,0,No,Yes,21,Yes,Yes,DSL,No,No internet service,No,Yes,No internet service,No,Two year,No,Bank transfer,110.61,2322.81,No
CUST0833,Male,0,No,No,32,Yes,No,No,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer,38.89,1244.48,No
CUST0834,Female,1,No,No,29,Yes,No,No,No internet service,No internet service,Yes,No,No,Yes,Month-to-month,No,Electronic check,45.65,1323.85,No
CUST0835,Male,1,Yes,Yes,31,Yes,No,No,No,Yes,No,Yes,No,No internet service,One year,Yes,Electronic check,25.33,785.23,No
CUST0836,Female,0,No,No,41,Yes,No phone service,No,Yes,Yes,No,No,Yes,No internet service,One year,Yes,Bank transfer,116.54,4778.14,No
CUST0837,Male,0,Yes,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Bank transfer,105.2,946.8,Yes
CUST0838,Male,0,No,Yes,35,No,Yes,DSL,No internet service,Yes,No internet service,Yes,No,Yes,Month-to-month,No,Bank transfer,111.32,3896.2,No
CUST0839,Female,0,Yes,No,33,Yes,No,DSL,No internet service,No,No internet service,Yes,No,No internet service,Month-to-month,No,Credit card,104.72,3455.76,No
CUST0840,Male,0,No,Yes,72,Yes,No phone service,No,No,No internet service,No,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,67.95,4892.4,Yes
CUST0841,Male,0,No,No,27,Yes,Yes,Fiber optic,No,No,No,Yes,No internet service,No,One year,No,Bank transfer,112.41,3035.07,No
CUST0842,Female,0,Yes,Yes,10,Yes,No,No,No internet service,No,Yes,No,No internet service,Yes,Month-to-month,No,Mailed check,116.95,1169.5,No
CUST0843,Male,1,Yes,No,38,Yes,Yes,No,No internet service,Yes,No internet service,No internet service,Yes,No internet service,One year,No,Mailed check,70.26,2669.88,No
CUST0844,Male,0,No,No,46,Yes,Yes,No,No internet service,No,Yes,No,No internet service,No,Two year,Yes,Mailed check,37.56,1727.76,Yes
CUST0845,Male,0,No,Yes,18,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No,One year,No,Mailed check,85.86,1545.48,No
CUST0846,Male,0,No,Yes,14,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No,No,One year,No,Bank transfer,117.54,1645.56,No
CUST0847,Female,0,No,Yes,27,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,107.21,2894.67,Yes
CUST0848,Female,0,No,Yes,23,Yes,Yes,DSL,Yes,No,No internet service,Yes,No internet service,No internet service,Two year,Yes,Credit card,106.18,2442.14,No
CUST0849,Male,1,Yes,No,71,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,Yes,Two year,Yes,Credit card,113.38,8049.98,Yes
CUST0850,Female,0,Yes,No,8,Yes,Yes,DSL,No,No,No,No internet service,No internet service,No,Two year,Yes,Mailed check,109.4,875.2,No
CUST0851,Male,1,No,Yes,46,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,97.63,4490.98,No
CUST0852,Female,0,Yes,No,32,Yes,No,Fiber optic,No,No internet service,No,No internet service,No,No internet service,Month-to-month,Yes,Credit card,91.83,2938.56,Yes
CUST0853,Male,0,Yes,Yes,61,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No,Two year,No,Credit card,46.48,2835.28,Yes
CUST0854,Male,0,Yes,Yes,18,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,No,Month-to-month,No,Mailed check,82.13,1478.34,No
CUST0855,Male,0,No,No,66,Yes,No phone service,DSL,Yes,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,No,Mailed check,72.15,4761.9,No
CUST0856,Male,1,Yes,No,39,Yes,No,No,No internet service,No internet service,Yes,No,No,No,Month-to-month,No,Bank transfer,106.19,4141.41,Yes
CUST0857,Male,1,No,Yes,46,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No internet service,Two year,Yes,Credit card,69.17,3181.82,No
CUST0858,Male,0,Yes,Yes,64,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,No internet service,Yes,One year,No,Mailed check,32.77,2097.28,Yes
CUST0859,Female,0,No,Yes,28,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,No internet service,Two year,Yes,Mailed check,20.5,574.0,Yes
CUST0860,Male,0,Yes,No,49,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No,Yes,Two year,Yes,Bank transfer,87.79,4301.71,No
CUST0861,Female,1,No,No,12,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card,74.99,899.88,No
CUST0862,Male,0,No,No,0,Yes,No phone service,No,No,No,No,No internet service,Yes,No,Month-to-month,No,Mailed check,53.1,0.0,No
CUST0863,Female,0,Yes,No,33,Yes,No phone service,Fiber optic,Yes,No internet service,No,No internet service,No,No,One year,Yes,Bank transfer,36.9,1217.7,Yes
CUST0864,Female,0,No,Yes,47,Yes,No phone service,DSL,No internet service,Yes,No,Yes,No,No,One year,Yes,Mailed check,66.67,3133.49,Yes
CUST0865,Female,0,No,Yes,47,Yes,Yes,No,No internet service,No,No internet service,No,No,No internet service,One year,Yes,Electronic check,30.03,1411.41,No
CUST0866,Male,0,No,Yes,48,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,No,No,One year,Yes,Electronic check,53.61,2573.28,Yes
CUST0867,Male,0,No,Yes,63,Yes,No phone service,DSL,No internet service,Yes,Yes,Yes,No internet service,No,Two year,No,Mailed check,57.92,3648.96,No
CUST0868,Female,1,No,Yes,60,No,No,Fiber optic,No internet service,Yes,No,No,No,Yes,One year,Yes,Credit card,66.56,3993.6,No
CUST0869,Male,0,No,Yes,28,Yes,No,Fiber optic,No,No internet service,No,No internet service,No,No,Two year,No,Electronic check,66.66,1866.48,No
CUST0870,Female,0,No,No,38,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No,No,Month-to-month,Yes,Bank transfer,45.7,1736.6,Yes
CUST0871,Male,1,No,No,25,Yes,No,DSL,No internet service,Yes,Yes,No internet service,No,No,One year,Yes,Mailed check,105.02,2625.5,No
CUST0872,Female,0,Yes,Yes,16,Yes,No,DSL,No internet service,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Bank transfer,55.55,888.8,No
CUST0873,Female,1,Yes,Yes,70,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,Yes,Yes,Month-to-month,No,Electronic check,42.96,3007.2,No
CUST0874,Male,0,No,No,12,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,Yes,No,Two year,Yes,Credit card,37.58,450.96,Yes
CUST0875,Female,0,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Yes,Yes,One year,No,Bank transfer,52.26,3553.68,No
CUST0876,Male,1,Yes,No,25,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,Yes,No internet service,Two year,No,Electronic check,26.76,669.0,Yes
CUST0877,Female,0,Yes,No,48,Yes,No phone service,DSL,No,No internet service,No,No internet service,Yes,No,Month-to-month,No,Electronic check,23.29,1117.92,No
CUST0878,Female,0,Yes,Yes,66,Yes,No,Fiber optic,Yes,No,Yes,Yes,No internet service,No,One year,Yes,Electronic check,80.51,5313.66,No
CUST0879,Male,0,No,Yes,6,Yes,Yes,No,No,No internet service,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer,81.91,491.46,No
CUST0880,Male,0,Yes,Yes,57,No,No,No,No internet service,Yes,Yes,Yes,No internet service,Yes,Month-to-month,No,Electronic check,72.96,4158.72,No
CUST0881,Male,0,No,Yes,48,Yes,No phone service,DSL,No,No internet service,No internet service,No,No internet service,No,One year,Yes,Mailed check,96.23,4619.04,No
CUST0882,Female,0,No,Yes,52,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,23.92,1243.84,No
CUST0883,Male,1,Yes,No,64,Yes,Yes,No,No internet service,Yes,Yes,No internet service,Yes,No internet service,One year,No,Mailed check,113.6,7270.4,No
CUST0884,Female,0,No,Yes,61,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card,29.51,1800.11,Yes
CUST0885,Female,0,No,No,16,Yes,No phone service,No,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,87.4,1398.4,No
